YEAR;WEEK;START_DATE;MID_DATE;END_DATE;N_DEATH;TEMP_MIN_MIN;TEMP_MIN_MEAN;TEMP_MEAN_MIN;TEMP_MEAN_MEAN;TEMP_MEAN_MAX;TEMP_MAX_MEAN;TEMP_MAX_MAX
2010;1;2010-01-03;2010-01-06;2010-01-09;378;-16,67;-10,08;-13,93;-7,99;-5,27;-5,84;-4,33
2010;2;2010-01-10;2010-01-13;2010-01-16;367;-17,33;-8,97;-11,57;-5,7;1,2;-2,42;2,9
2010;3;2010-01-17;2010-01-20;2010-01-23;336;-15,67;-8,87;-9,8;-5,17;-0,73;-1,41;1,17
2010;4;2010-01-24;2010-01-27;2010-01-30;349;-20,7;-9,22;-17,63;-5,79;5,47;-2,32;8,93
2010;5;2010-01-31;2010-02-03;2010-02-06;380;-16,03;-14,77;-12,23;-10,63;-9,63;-6,42;-4,67
2010;6;2010-02-07;2010-02-10;2010-02-13;331;-12,9;-10,04;-9,87;-6,9;-3,93;-3,73;-0,1
2010;7;2010-02-14;2010-02-17;2010-02-20;391;-6,37;-4,79;-4,03;-2,59;-0,97;-0,35;1,43
2010;8;2010-02-21;2010-02-24;2010-02-27;340;-7,17;-2,05;-3,47;-0,02;2,6;2;4,63
2010;9;2010-02-28;2010-03-03;2010-03-06;366;-5,17;-2,69;-0,53;1,1;3,63;4,83;7,4
2010;10;2010-03-07;2010-03-10;2010-03-13;338;-6,03;-2,31;0,03;3,03;5,53;8,33;11,93
2010;11;2010-03-14;2010-03-17;2010-03-20;347;-1,1;1,38;3,23;6,68;9,8;11,95;15,7
2010;12;2010-03-21;2010-03-24;2010-03-27;344;-10,17;-3,54;-6,37;0,81;4,9;5,1;13,55
2010;13;2010-03-28;2010-03-31;2010-04-03;362;-3,9;2,25;2,3;8,08;18,73;13,9;26,1
2010;14;2010-04-04;2010-04-07;2010-04-10;308;2,53;6,06;6,17;9,97;14,1;13,81;19,37
2010;15;2010-04-11;2010-04-14;2010-04-17;330;0,1;2,06;5,2;7,05;9,5;12;17,97
2010;16;2010-04-18;2010-04-21;2010-04-24;339;0,97;3,85;5,23;9,8;12,9;15,67;19,87
2010;17;2010-04-25;2010-04-28;2010-05-01;415;0,25;3,91;3,9;9,63;14,2;15,3;19,73
2010;18;2010-05-02;2010-05-05;2010-05-08;289;3,5;8,53;7,8;13,94;19,17;19,32;26,33
2010;19;2010-05-09;2010-05-12;2010-05-15;307;-0,43;3,65;3,4;8,74;13,5;13,79;17,53
2010;20;2010-05-16;2010-05-19;2010-05-22;290;5,5;8,84;14,2;16,48;19,03;24,07;27,43
2010;21;2010-05-23;2010-05-26;2010-05-29;373;11,97;15,84;18,93;22,33;26,27;28,78;34,5
2010;22;2010-05-30;2010-06-02;2010-06-05;312;10,5;13,27;16,87;18,11;21,13;22,91;27,07
2010;23;2010-06-06;2010-06-09;2010-06-12;303;8,93;10,7;11,17;14,82;17,63;18,9;21,93
2010;24;2010-06-13;2010-06-16;2010-06-19;302;10,53;13,49;15,93;19,04;22,8;24,55;29,27
2010;25;2010-06-20;2010-06-23;2010-06-26;292;12,35;15,93;17,35;20,2;23,37;24,65;27,2
2010;26;2010-06-27;2010-06-30;2010-07-03;314;12,2;14,55;16,03;19,17;22,63;23,74;28,5
2010;27;2010-07-04;2010-07-07;2010-07-10;429;19,7;21,95;24,17;26,89;29,13;31,79;34,1
2010;28;2010-07-11;2010-07-14;2010-07-17;345;17,3;19,67;23,87;24,38;25,6;29,03;30,4
2010;29;2010-07-18;2010-07-21;2010-07-24;355;14,67;17,07;20,57;21,77;22,6;26,42;27,5
2010;30;2010-07-25;2010-07-28;2010-07-31;317;9,67;14,77;16;19,9;23,83;25;29,33
2010;31;2010-08-01;2010-08-04;2010-08-07;297;9,43;15,28;15,33;20,49;24,67;25,65;29,27
2010;32;2010-08-08;2010-08-11;2010-08-14;322;13,63;16,13;19,13;21,27;23,27;26,35;28,93
2010;33;2010-08-15;2010-08-18;2010-08-21;320;9,77;15,26;16,17;20,05;23,77;24,79;28,53
2010;34;2010-08-22;2010-08-25;2010-08-28;275;11,2;14,67;16,6;19,1;21,27;23,31;26,47
2010;35;2010-08-29;2010-09-01;2010-09-04;299;14,33;19,74;18,7;24,8;27,3;29,81;32,93
2010;36;2010-09-05;2010-09-08;2010-09-11;316;7,83;11,62;14,13;16,62;21,13;21,6;26,23
2010;37;2010-09-12;2010-09-15;2010-09-18;317;6,3;9,26;10,9;13,77;16,95;18,23;20,6
2010;38;2010-09-19;2010-09-22;2010-09-25;335;4,67;8,27;10,6;14;16,37;19,69;22,9
2010;39;2010-09-26;2010-09-29;2010-10-02;313;4,07;10,1;8,3;13,68;19,97;17,2;24,33
2010;40;2010-10-03;2010-10-06;2010-10-09;318;1,6;6;6,9;10,27;13,4;14,43;19,23
2010;41;2010-10-10;2010-10-13;2010-10-16;343;0,4;4,09;6,25;8,69;12,1;13,23;16,1
2010;42;2010-10-17;2010-10-20;2010-10-23;335;-1,45;1,19;3,55;6,16;8,75;11,07;14,55
2010;43;2010-10-24;2010-10-27;2010-10-30;360;0;4,46;2,4;7,94;15,05;11,37;19,8
2010;44;2010-10-31;2010-11-03;2010-11-06;338;-2,75;-0,3;1,4;2,73;3,95;5,71;7,2
2010;45;2010-11-07;2010-11-10;2010-11-13;333;-4,3;-2,06;0,85;2,96;5,15;7,93;11
2010;46;2010-11-14;2010-11-17;2010-11-20;347;-4,85;-0,22;-0,75;4,13;7,9;8,45;11,7
2010;47;2010-11-21;2010-11-24;2010-11-27;320;-9,05;-4,49;-6,15;-0,61;8,05;3,3;13,95
2010;48;2010-11-28;2010-12-01;2010-12-04;368;-5,4;-2,41;-3,05;1,26;6,7;4,91;12,6
2010;49;2010-12-05;2010-12-08;2010-12-11;323;-18,45;-9,66;-12,95;-6,99;-1,4;-4,25;0,9
2010;50;2010-12-12;2010-12-15;2010-12-18;355;-14,4;-11,06;-12,35;-7,68;-0,85;-4,24;3,7
2010;51;2010-12-19;2010-12-22;2010-12-25;374;-16;-10,63;-11,85;-7,13;-2,45;-3,57;-0,2
2010;52;2010-12-26;2010-12-29;2011-01-01;397;-14,35;-7,39;-11,65;-4,36;4,6;-1,32;7,3
2011;1;2011-01-02;2011-01-05;2011-01-08;391;-11,55;-8,18;-8,35;-5,04;2,5;-1,86;7,45
2011;2;2011-01-09;2011-01-12;2011-01-15;434;-15,2;-10,51;-11,55;-8,2;-5,5;-5,84;-2,45
2011;3;2011-01-16;2011-01-19;2011-01-22;398;-22,25;-16,11;-18,45;-12,29;-7,15;-8,41;-0,1
2011;4;2011-01-23;2011-01-26;2011-01-29;364;-27,9;-17,05;-22,4;-13,04;-4,6;-8,98;-1,85
2011;5;2011-01-30;2011-02-02;2011-02-05;367;-20,15;-14,41;-17,3;-11,11;-2,85;-7,74;0,95
2011;6;2011-02-06;2011-02-09;2011-02-12;381;-17,2;-10,77;-11,6;-6,75;0,4;-2,7;1,5
2011;7;2011-02-13;2011-02-16;2011-02-19;358;-17,5;-10,31;-13,6;-4,95;4,95;0,42;9,45
2011;8;2011-02-20;2011-02-23;2011-02-26;358;-17,15;-13,84;-12,15;-9,66;-5,45;-5,44;-1,9
2011;9;2011-02-27;2011-03-02;2011-03-05;373;-20,15;-11,27;-15,3;-6,19;3,55;-1,06;6,1
2011;10;2011-03-06;2011-03-09;2011-03-12;401;-18;-7,49;-11,25;-3,04;3,95;1,4;6,45
2011;11;2011-03-13;2011-03-16;2011-03-19;331;-7,6;-2,7;-2,1;1,02;5,05;4,73;10,7
2011;12;2011-03-20;2011-03-23;2011-03-26;316;-8,3;-5,84;-4,5;-2,14;1,4;1,61;4,75
2011;13;2011-03-27;2011-03-30;2011-04-02;395;-9,25;-3,44;-5,25;1,11;5,3;5,64;11,45
2011;14;2011-04-03;2011-04-06;2011-04-09;359;-4,85;-1,39;1,2;4,21;8,45;9,75;15,2
2011;15;2011-04-10;2011-04-13;2011-04-16;352;-4,55;1,24;-0,5;6,55;15,8;11,81;22,8
2011;16;2011-04-17;2011-04-20;2011-04-23;338;-1,95;0,33;3,15;4,47;7,8;8,56;12,25
2011;17;2011-04-24;2011-04-27;2011-04-30;329;2,2;5,72;9,2;11,01;16;16,24;23,5
2011;18;2011-05-01;2011-05-04;2011-05-07;322;3,5;5,78;5,8;10,01;13,7;14,19;20,75
2011;19;2011-05-08;2011-05-11;2011-05-14;317;5,3;7,2;11,35;12,91;16,55;18,61;25
2011;20;2011-05-15;2011-05-18;2011-05-21;300;5,6;9,65;6,7;13,58;19,5;17,44;23,9
2011;21;2011-05-22;2011-05-25;2011-05-28;280;9,05;10,41;10,9;15,25;18,45;20,04;23,5
2011;22;2011-05-29;2011-06-01;2011-06-04;305;7,3;12,86;13,75;18,28;22,95;23,63;29,2
2011;23;2011-06-05;2011-06-08;2011-06-11;337;11,9;14,89;17,15;20,41;25,55;25,88;31,45
2011;24;2011-06-12;2011-06-15;2011-06-18;309;10,7;13,66;13,3;18,85;23,5;24;30,05
2011;25;2011-06-19;2011-06-22;2011-06-25;261;10,6;13,67;17,45;18,84;20,45;23,94;27,2
2011;26;2011-06-26;2011-06-29;2011-07-02;295;13,2;15,35;17,25;20,21;23,35;25,01;29,15
2011;27;2011-07-03;2011-07-06;2011-07-09;290;13,6;16,53;19,05;22,13;25,4;27,66;30,55
2011;28;2011-07-10;2011-07-13;2011-07-16;298;12,5;16,07;19,2;22,06;25,25;28,17;30,65
2011;29;2011-07-17;2011-07-20;2011-07-23;335;17,65;20,54;23,1;26,06;30;31,54;35,8
2011;30;2011-07-24;2011-07-27;2011-07-30;304;13,6;16,15;20,1;21,66;23,4;27,28;29,7
2011;31;2011-07-31;2011-08-03;2011-08-06;278;13,55;15,81;19,6;21,84;23,85;27,81;30,85
2011;32;2011-08-07;2011-08-10;2011-08-13;312;15,15;17,15;19,15;22;25,15;26,81;29,55
2011;33;2011-08-14;2011-08-17;2011-08-20;306;10,45;15,92;17,95;21,36;23,25;26,76;29,3
2011;34;2011-08-21;2011-08-24;2011-08-27;285;11,85;15,28;17,15;19,47;21,35;23,62;26,6
2011;35;2011-08-28;2011-08-31;2011-09-03;308;12,8;14,91;16,8;19,76;24,6;24,58;29,55
2011;36;2011-09-04;2011-09-07;2011-09-10;284;9,1;13,31;14,2;17,75;23,35;22,15;27,9
2011;37;2011-09-11;2011-09-14;2011-09-17;315;4,65;10,06;10,05;14,97;21,2;19,84;25,95
2011;38;2011-09-18;2011-09-21;2011-09-24;321;3,9;11,11;11,6;16,43;20,85;21,71;24,3
2011;39;2011-09-25;2011-09-28;2011-10-01;307;6,5;11,34;8,35;16,19;18,6;21;25,3
2011;40;2011-10-02;2011-10-05;2011-10-08;334;1,05;6,34;6,9;10,92;17,2;15,46;24
2011;41;2011-10-09;2011-10-12;2011-10-15;317;5,8;9,9;11,7;14,71;19,55;19,48;24,5
2011;42;2011-10-16;2011-10-19;2011-10-22;327;4,1;7,19;7,2;10,04;11,9;12,86;14,7
2011;43;2011-10-23;2011-10-26;2011-10-29;327;-4,75;0,14;0,3;4,56;9,45;8,96;16,1
2011;44;2011-10-30;2011-11-02;2011-11-05;304;-3,55;-0,23;1,6;5,21;7,9;10,59;14,95
2011;45;2011-11-06;2011-11-09;2011-11-12;298;-2,6;2,58;4,35;7,35;10,45;12,06;15,45
2011;46;2011-11-13;2011-11-16;2011-11-19;339;-1,55;2,36;1,05;6,64;13,95;10,85;18,4
2011;47;2011-11-20;2011-11-23;2011-11-26;339;-8,9;-3,5;-4;0,79;6,7;5,07;12,85
2011;48;2011-11-27;2011-11-30;2011-12-03;345;-5,7;-1,36;-2,65;2,5;7,55;6,35;13,1
2011;49;2011-12-04;2011-12-07;2011-12-10;341;-4,95;-0,64;-2,35;1,85;7;4,32;9
2011;50;2011-12-11;2011-12-14;2011-12-17;334;-11,2;-3,01;-7,4;0,51;7;4,03;10,85
2011;51;2011-12-18;2011-12-21;2011-12-24;326;-18,3;-10,23;-16;-6,05;1,75;-1,82;5,5
2011;52;2011-12-25;2011-12-28;2011-12-31;349;-18,1;-12,22;-16;-7,63;0,55;-3,01;3,05
2012;1;2012-01-01;2012-01-04;2012-01-07;352;-18,1;-11,25;-13,3;-6,89;1,9;-2,49;5,55
2012;2;2012-01-08;2012-01-11;2012-01-14;384;-20,2;-12,21;-14,7;-7,56;-3,85;-2,84;3
2012;3;2012-01-15;2012-01-18;2012-01-21;397;-24,55;-18,49;-19,7;-11,5;-2,6;-4,45;4,9
2012;4;2012-01-22;2012-01-25;2012-01-28;382;-21,45;-8,81;-15,2;-4,31;2,7;0,21;5,2
2012;5;2012-01-29;2012-02-01;2012-02-04;351;-15,65;-10,54;-9,8;-7,09;-1,5;-3,58;1,15
2012;6;2012-02-05;2012-02-08;2012-02-11;360;-17,7;-10,72;-12,35;-5,37;1,45;0;3,5
2012;7;2012-02-12;2012-02-15;2012-02-18;337;-17;-7;-13,2;-3,28;2,35;0,41;4,3
2012;8;2012-02-19;2012-02-22;2012-02-25;352;-10,9;-5,71;-6,25;-1,97;3,7;1,78;6,4
2012;9;2012-02-26;2012-02-29;2012-03-03;351;-16,45;-8,98;-9,95;-5,48;2,8;-1,95;6,45
2012;10;2012-03-04;2012-03-07;2012-03-10;372;-15,7;-8,67;-12,45;-3,7;6,45;1,29;12,75
2012;11;2012-03-11;2012-03-14;2012-03-17;373;-3,6;-0,52;0,7;3,52;6,55;7,55;12,55
2012;12;2012-03-18;2012-03-21;2012-03-24;359;2,05;5,05;4,3;12,57;17,15;20,04;25,7
2012;13;2012-03-25;2012-03-28;2012-03-31;324;-7,9;-3,09;-2,4;1,31;5,6;5,69;8,95
2012;14;2012-04-01;2012-04-04;2012-04-07;329;-3,15;-0,91;1,7;4,16;6,15;9,19;11,45
2012;15;2012-04-08;2012-04-11;2012-04-14;317;-0,4;2,6;6,2;7,71;11;12,78;16,65
2012;16;2012-04-15;2012-04-18;2012-04-21;334;-1,3;4,67;3,6;10,83;21,95;16,94;28,9
2012;17;2012-04-22;2012-04-25;2012-04-28;330;-1,95;1,21;2,4;4,81;7,55;8,36;11,6
2012;18;2012-04-29;2012-05-02;2012-05-05;311;-1,75;5,2;4,65;9,8;13,9;14,33;17,2
2012;19;2012-05-06;2012-05-09;2012-05-12;325;2,2;6,76;10,05;12,56;15,25;18,3;24,1
2012;20;2012-05-13;2012-05-16;2012-05-19;364;5,9;9,45;11,15;15,66;18,85;21,84;26,1
2012;21;2012-05-20;2012-05-23;2012-05-26;322;11;14,47;16,95;20,49;23,7;26,48;31,05
2012;22;2012-05-27;2012-05-30;2012-06-02;263;7,95;11,5;13,85;16,26;19,85;20,97;26,8
2012;23;2012-06-03;2012-06-06;2012-06-09;315;8,5;10,23;13,65;15,84;16,75;21,4;24,55
2012;24;2012-06-10;2012-06-13;2012-06-16;314;10;12,96;17;19,48;23;25,94;30
2012;25;2012-06-17;2012-06-20;2012-06-23;317;15,15;19,01;21,15;24,14;28,5;29,22;33,25
2012;26;2012-06-24;2012-06-27;2012-06-30;304;12,65;16,02;16,25;20,74;25,1;25,41;31,05
2012;27;2012-07-01;2012-07-04;2012-07-07;333;12,6;16,54;20,2;22,46;25,1;28,34;30,35
2012;28;2012-07-08;2012-07-11;2012-07-14;324;11,05;15,68;18,75;22,54;28;29,15;33,5
2012;29;2012-07-15;2012-07-18;2012-07-21;343;10,9;15,82;17,3;21,37;26;27,26;31,35
2012;30;2012-07-22;2012-07-25;2012-07-28;330;14,45;16,65;19,3;21,71;25,3;26,71;31,05
2012;31;2012-07-29;2012-08-01;2012-08-04;311;15,65;18,59;21,95;24,24;25,25;29,85;32,8
2012;32;2012-08-05;2012-08-08;2012-08-11;300;15,1;17,21;19,7;21,93;25,85;26,61;30,95
2012;33;2012-08-12;2012-08-15;2012-08-18;294;13,3;17,15;17,9;21,48;23,2;25,77;27,1
2012;34;2012-08-19;2012-08-22;2012-08-25;308;11,1;14,65;18,15;20,85;24,97;26,98;31,77
2012;35;2012-08-26;2012-08-29;2012-09-01;298;10,47;15,5;17,73;21,22;25,3;26,9;31
2012;36;2012-09-02;2012-09-05;2012-09-08;324;10,53;14,92;18,47;21,04;23,1;27,13;28,83
2012;37;2012-09-09;2012-09-12;2012-09-15;292;6,07;10,31;12,07;16,66;21,5;22,93;28,53
2012;38;2012-09-16;2012-09-19;2012-09-22;322;5,2;8,81;10,53;14,21;16,93;19,58;25,37
2012;39;2012-09-23;2012-09-26;2012-09-29;299;3,03;6,6;10,03;11,86;15,13;17,05;20,57
2012;40;2012-09-30;2012-10-03;2012-10-06;265;8,13;10,4;11,17;13,8;16,97;17,15;20,8
2012;41;2012-10-07;2012-10-10;2012-10-13;328;-2,6;2,48;3,97;7,17;10,3;11,81;15,73
2012;42;2012-10-14;2012-10-17;2012-10-20;330;0,3;5,98;5,27;10,46;13,97;14,95;19,63
2012;43;2012-10-21;2012-10-24;2012-10-27;363;0,83;5,35;6,63;10,14;14,4;14,88;21,03
2012;44;2012-10-28;2012-10-31;2012-11-03;348;3,5;7,15;4,57;9,88;17,47;12,54;21,67
2012;45;2012-11-04;2012-11-07;2012-11-10;341;-5,87;-3,73;-1,43;0,25;2,73;4,25;5,67
2012;46;2012-11-11;2012-11-14;2012-11-17;320;-6,8;-3,95;-1,4;1,8;8,8;7,54;18,7
2012;47;2012-11-18;2012-11-21;2012-11-24;297;-7,93;-3,65;-1,57;2,2;7,2;8,04;12,23
2012;48;2012-11-25;2012-11-28;2012-12-01;320;-15,13;-10,14;-11,83;-5,96;-2,33;-1,54;2,23
2012;49;2012-12-02;2012-12-05;2012-12-08;356;-6,27;-1,81;-3,5;2,34;7,13;6,48;12,53
2012;50;2012-12-09;2012-12-12;2012-12-15;335;-11,63;-8,05;-8,77;-3,9;-0,97;0,31;3,5
2012;51;2012-12-16;2012-12-19;2012-12-22;420;-10,43;-3,16;-6,13;-0,9;1,73;1,37;2,97
2012;52;2012-12-23;2012-12-26;2012-12-29;467;-16,37;-12,4;-12,43;-9,52;-6,5;-6,6;-3,5
2013;1;2012-12-30;2013-01-02;2013-01-05;459;-23,2;-16,43;-18,3;-10,78;-5,33;-5,07;0,57
2013;2;2013-01-06;2013-01-09;2013-01-12;491;-15,33;-7,23;-10,97;-3,28;3,45;0,68;5,3
2013;3;2013-01-13;2013-01-16;2013-01-19;424;-20,7;-7,36;-13,87;-3;3,97;1,36;6,37
2013;4;2013-01-20;2013-01-23;2013-01-26;403;-26,27;-20,97;-24,03;-16,83;-4,9;-12,63;5,7
2013;5;2013-01-27;2013-01-30;2013-02-02;411;-17,5;-12,23;-14,23;-7,47;5,47;-2,67;10,17
2013;6;2013-02-03;2013-02-06;2013-02-09;373;-20,53;-17,61;-18;-13,47;-10,87;-9,24;-5,83
2013;7;2013-02-10;2013-02-13;2013-02-16;370;-19,8;-6,98;-12,9;-3,26;1,07;0,49;3,7
2013;8;2013-02-17;2013-02-20;2013-02-23;362;-15,53;-10,78;-11,63;-6,81;-1,03;-2,79;1,3
2013;9;2013-02-24;2013-02-27;2013-03-02;360;-4,43;-1,22;-2,03;0,32;1,55;1,82;3,3
2013;10;2013-03-03;2013-03-06;2013-03-09;332;-7,1;-4,19;-5,33;-1,44;1,67;1,35;5,27
2013;11;2013-03-10;2013-03-13;2013-03-16;332;-10,3;-3,78;-7,5;-0,24;5,75;3,3;8,7
2013;12;2013-03-17;2013-03-20;2013-03-23;373;-13,4;-7,17;-7,45;-3,71;-0,4;-0,2;3,37
2013;13;2013-03-24;2013-03-27;2013-03-30;312;-4,27;-1,78;-0,2;2,8;5,13;7,36;9,37
2013;14;2013-03-31;2013-04-03;2013-04-06;331;-6,53;-4,59;-3,8;0,46;5,67;5,51;12,27
2013;15;2013-04-07;2013-04-10;2013-04-13;322;-2,1;0,54;0,3;4,01;6,47;7,44;12,67
2013;16;2013-04-14;2013-04-17;2013-04-20;382;-1,57;2,58;4,57;8,24;14,03;13,84;21,47
2013;17;2013-04-21;2013-04-24;2013-04-27;312;-2,4;1,03;2,13;7,38;13,2;13,67;22
2013;18;2013-04-28;2013-05-01;2013-05-04;342;2,8;8,68;12;16,02;18;23,34;26,1
2013;19;2013-05-05;2013-05-08;2013-05-11;341;9,97;11,55;14,75;18,27;20,4;24,92;28,67
2013;20;2013-05-12;2013-05-15;2013-05-18;316;-0,8;4,26;5,9;10,41;14,2;16,41;22,2
2013;21;2013-05-19;2013-05-22;2013-05-25;312;6,43;10,19;7,9;14,29;18,13;18,35;23,3
2013;22;2013-05-26;2013-05-29;2013-06-01;343;2,77;11,92;8,17;17,79;25,67;23,61;31,6
2013;23;2013-06-02;2013-06-05;2013-06-08;303;5,97;11,11;12,47;14,83;22,57;18,53;26,3
2013;24;2013-06-09;2013-06-12;2013-06-15;325;10,27;12;14,4;17,55;19,37;23,06;25,8
2013;25;2013-06-16;2013-06-19;2013-06-22;270;7,83;11,73;14,2;16,72;21,17;21,66;27
2013;26;2013-06-23;2013-06-26;2013-06-29;275;13,53;16,8;15,13;20,65;25,15;24,53;30,45
2013;27;2013-06-30;2013-07-03;2013-07-06;291;15,8;18,28;18,7;22,36;25,9;26,37;29,83
2013;28;2013-07-07;2013-07-10;2013-07-13;326;13,53;16,97;19,57;22,1;24,97;27,15;29,4
2013;29;2013-07-14;2013-07-17;2013-07-20;358;16,53;20,19;22,4;25,85;27,47;31,44;33,4
2013;30;2013-07-21;2013-07-24;2013-07-27;283;7,57;12,17;14,9;18,25;22,93;24,28;27,33
2013;31;2013-07-28;2013-07-31;2013-08-03;286;14,6;16,7;19,43;21;22,5;25,26;27
2013;32;2013-08-04;2013-08-07;2013-08-10;280;10,67;15,1;16,7;20;23,93;24,9;28,1
2013;33;2013-08-11;2013-08-14;2013-08-17;313;10,53;13,56;17,1;18,7;20,83;23,78;25,97
2013;34;2013-08-18;2013-08-21;2013-08-24;285;9,43;15,16;16,53;20,7;24,77;26,19;29,57
2013;35;2013-08-25;2013-08-28;2013-08-31;298;12,23;16,27;18,77;20,96;23,5;25,62;29,27
2013;36;2013-09-01;2013-09-04;2013-09-07;307;5,6;12,66;12,57;17,05;21,97;21,4;26,7
2013;37;2013-09-08;2013-09-11;2013-09-14;339;6,93;11,82;11,93;16,19;23,27;20,52;30,67
2013;38;2013-09-15;2013-09-18;2013-09-21;313;3,8;8,65;9,33;14,39;18,83;20,08;25,6
2013;39;2013-09-22;2013-09-25;2013-09-28;304;5,5;6,49;9,23;12,18;14,8;17,82;22,53
2013;40;2013-09-29;2013-10-02;2013-10-05;329;8,77;10,35;14,07;15,89;18,3;21,39;24,57
2013;41;2013-10-06;2013-10-09;2013-10-12;292;3,5;6,15;9,83;12,72;16,45;19,25;23,95
2013;42;2013-10-13;2013-10-16;2013-10-19;284;5,67;9,71;10,67;13,45;15,77;17,17;20,07
2013;43;2013-10-20;2013-10-23;2013-10-26;335;-0,67;1,37;2,83;5,68;9,53;9,95;14,87
2013;44;2013-10-27;2013-10-30;2013-11-02;339;-5,6;-0,43;-1,1;4,49;13,57;9,37;18,77
2013;45;2013-11-03;2013-11-06;2013-11-09;297;-6,37;-0,49;-1,47;3,45;8,7;7,36;13,53
2013;46;2013-11-10;2013-11-13;2013-11-16;316;-7,2;-1,16;-2,8;2,32;7,03;5,76;12,27
2013;47;2013-11-17;2013-11-20;2013-11-23;319;-6,73;-2,64;-2,9;1,51;7,97;5,67;14,57
2013;48;2013-11-24;2013-11-27;2013-11-30;333;-15,17;-9,72;-9,53;-5,91;1,17;-2,05;2,57
2013;49;2013-12-01;2013-12-04;2013-12-07;317;-6,8;-3,6;-4,23;-0,8;4,3;2,12;10,3
2013;50;2013-12-08;2013-12-11;2013-12-14;344;-22,63;-14,58;-19,03;-9,82;-1,1;-5,02;3,13
2013;51;2013-12-15;2013-12-18;2013-12-21;367;-25,63;-15,4;-20,17;-11,39;-4;-7,51;0,67
2013;52;2013-12-22;2013-12-25;2013-12-28;345;-20,63;-12,59;-17,57;-9,65;-1,63;-6,64;2,2
2014;1;2013-12-29;2014-01-01;2014-01-04;376;-27,5;-21,62;-25;-17,07;-4,73;-12,46;1,37
2014;2;2014-01-05;2014-01-08;2014-01-11;377;-16,5;-12,63;-13,7;-7,48;0,7;-2,29;7,43
2014;3;2014-01-12;2014-01-15;2014-01-18;405;-6,9;-3,15;-2,67;-0,2;2,67;2,76;5,03
2014;4;2014-01-19;2014-01-22;2014-01-25;360;-24,93;-19,38;-21,37;-15,15;-4,03;-10,87;-1,9
2014;5;2014-01-26;2014-01-29;2014-02-01;380;-21,23;-14,6;-17,23;-10,39;-2,73;-6,14;1,23
2014;6;2014-02-02;2014-02-05;2014-02-08;380;-20,37;-14,39;-14,7;-10,33;-4,57;-6,24;-0,6
2014;7;2014-02-09;2014-02-12;2014-02-15;353;-22,93;-15,44;-16,43;-11,22;-4,53;-6,96;-2,67
